0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
11,8,11,8,2,2,0,0,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,2,4,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,75.0,420.0,454.0,454.0,420.0,1,1,1,1,2,0,2,0
12,13,10,11,4,2,0,2,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,2,0,0,0,0,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,0,0,0,0,176.0,522.0,536.0,536.0,522.0,1,1,1,1,0,2,0,0
11,15,14,15,2,6,0,2,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,0,0,0,2,2,2,2,2,2,4,4,4,4,2,4,4,4,4,4,2,2,2,2,0,0,205.0,655.0,610.0,610.0,655.0,1,1,1,1,2,4,4,2
10,9,13,11,2,4,0,0,4,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,0,0,0,2,2,2,2,2,2,4,4,4,2,4,4,4,4,4,4,2,2,0,0,0,0,153.0,482.0,507.0,507.0,482.0,1,1,1,1,0,0,0,0
10,11,11,11,2,2,0,2,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,0,0,0,0,158.0,493.0,496.0,496.0,493.0,1,1,1,1,1,0,0,0
11,14,13,15,6,2,0,2,2,2,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,2,4,4,4,4,2,4,4,4,4,4,4,4,4,2,0,0,0,184.0,651.0,568.0,568.0,651.0,1,1,1,1,4,4,6,2
10,14,14,11,2,4,0,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,0,0,0,2,2,2,2,4,4,4,4,4,4,2,4,4,4,4,4,2,2,2,2,0,0,195.0,571.0,556.0,556.0,571.0,1,1,1,1,0,2,6,0
14,13,18,11,2,4,0,2,2,2,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,2,0,0,0,2,2,2,2,4,4,4,4,4,2,4,4,4,4,4,2,0,0,0,0,0,0,205.0,590.0,698.0,698.0,590.0,1,1,1,1,2,8,8,1
10,11,11,11,2,2,0,2,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,0,0,0,0,158.0,493.0,496.0,496.0,493.0,1,1,1,1,1,0,0,0
11,14,13,15,6,2,0,2,2,2,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,2,4,4,4,4,2,4,4,4,4,4,4,4,4,2,0,0,0,184.0,651.0,568.0,568.0,651.0,1,1,1,1,4,4,6,2
10,14,14,11,2,4,0,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,0,0,0,2,2,2,2,4,4,4,4,4,4,2,4,4,4,4,4,2,2,2,2,0,0,195.0,571.0,556.0,556.0,571.0,1,1,1,1,0,2,6,0
13,16,17,10,2,6,0,2,4,4,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,0,0,0,2,2,2,2,2,4,4,4,4,2,4,4,4,4,4,4,2,2,2,0,0,0,211.0,634.0,654.0,654.0,634.0,1,1,1,1,3,6,6,0
15,21,21,22,4,14,0,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,6,6,8,0,0,2,4,4,4,6,6,6,4,4,6,6,4,6,6,4,6,6,6,4,4,4,4,0,357.0,929.0,888.0,888.0,929.0,1,2,3,1,1,1,2,6
15,16,17,17,4,2,0,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,0,0,0,0,0,4,4,4,6,6,4,4,4,4,2,4,4,4,6,6,4,4,4,0,0,0,287.0,746.0,749.0,749.0,746.0,1,1,2,2,3,0,3,3
10,11,13,9,4,2,0,0,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,0,0,0,0,0,0,0,2,4,4,4,4,4,4,2,4,4,4,4,4,4,0,0,0,0,0,0,148.0,467.0,522.0,522.0,467.0,1,1,1,1,1,0,2,0
10,16,17,12,2,2,0,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,0,0,0,2,2,2,4,4,4,4,4,4,4,2,4,6,6,4,2,2,2,2,2,0,0,222.0,619.0,646.0,646.0,619.0,1,1,2,1,0,4,3,0
10,13,13,12,2,4,0,0,4,6,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,2,0,0,0,0,0,2,2,2,4,4,4,4,4,4,2,4,4,4,4,4,4,0,0,0,0,0,165.0,554.0,550.0,550.0,554.0,1,1,1,1,0,1,0,0
14,25,22,18,2,10,0,4,4,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,6,0,0,2,2,2,2,4,6,4,4,4,6,8,6,8,4,4,4,6,6,2,2,2,2,0,299.0,927.0,890.0,890.0,927.0,1,3,3,1,1,10,9,2
11,14,15,13,2,8,0,6,4,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,2,0,0,0,2,2,2,2,4,2,4,4,4,6,2,4,4,4,4,4,2,2,2,0,0,0,178.0,606.0,613.0,613.0,606.0,2,1,2,1,0,1,0,0
20,21,20,20,6,6,0,6,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,8,0,0,4,4,4,4,4,6,6,8,6,6,4,2,4,6,8,8,4,4,4,4,4,4,0,372.0,937.0,926.0,926.0,937.0,2,2,2,2,3,2,3,3
24,20,21,20,6,6,0,6,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,6,8,0,0,4,4,4,4,4,6,8,8,6,6,4,4,6,6,8,6,4,4,4,4,4,2,0,380.0,961.0,994.0,994.0,961.0,2,2,2,2,6,1,6,4
14,25,23,16,2,10,0,4,4,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,6,0,0,2,2,2,2,4,6,4,4,4,4,8,6,8,4,4,4,6,4,2,2,2,2,0,291.0,903.0,891.0,891.0,903.0,1,3,3,1,1,10,12,2
14,17,24,13,2,10,0,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,6,0,0,2,2,2,2,4,6,4,4,4,6,4,6,4,4,4,4,2,2,2,2,2,2,0,254.0,753.0,811.0,811.0,753.0,1,1,3,1,0,3,11,2
